"","ASV","species","genus","family","order","class","phylum","kingdom","seq_percID","diff","taxonomic_level","taxon"
"178","ASV6","Sebastes_ruberrimus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"genus","Sebastes"
"179","ASV6","Sebastes_variegatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"genus","Sebastes"
"180","ASV6","Sebastes_wilsoni","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"genus","Sebastes"
"181","ASV6","Sebastes_zacentrus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"genus","Sebastes"
"182","ASV612","Gadus_chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.408,0,"genus","Gadus"
"183","ASV612","Gadus_macrocephalus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.408,0,"genus","Gadus"
"184","ASV617","Leptocottus_armatus","Leptocottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"species","Leptocottus_armatus"
"185","ASV618","Leptoclinus_maculatus","Leptoclinus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"species","Leptoclinus_maculatus"
"186","ASV621","Sebastes_aleutianus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"187","ASV621","Sebastes_alutus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"188","ASV621","Sebastes_babcocki","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"189","ASV621","Sebastes_brevispinis","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"190","ASV621","Sebastes_elongatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"191","ASV621","Sebastes_emphaeus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"192","ASV621","Sebastes_flavidus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"193","ASV621","Sebastes_helvomaculatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"194","ASV621","Sebastes_melanops","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"195","ASV621","Sebastes_miniatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"196","ASV621","Sebastes_pinniger","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"197","ASV621","Sebastes_proriger","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"198","ASV621","Sebastes_rosaceus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"199","ASV621","Sebastes_ruberrimus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"200","ASV621","Sebastes_variegatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"201","ASV621","Sebastes_wilsoni","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"202","ASV621","Sebastes_zacentrus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"203","ASV622","Hemilepidotus_hemilepidotus","Hemilepidotus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"species","Hemilepidotus_hemilepidotus"
"204","ASV63","Ronquilus_jordani","Ronquilus","Bathymasteridae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"species","Ronquilus_jordani"
"205","ASV649","Anoplopoma_fimbria","Anoplopoma","Anoplopomatidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"species","Anoplopoma_fimbria"
"206","ASV650","Sebastes_caurinus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"207","ASV650","Sebastes_maliger","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"208","ASV657","Aptocyclus_ventricosus","Aptocyclus","Cyclopteridae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,0,"species","Aptocyclus_ventricosus"
"209","ASV66","Cryptacanthodes_aleutensis","Cryptacanthodes","Cryptacanthodidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"species","Cryptacanthodes_aleutensis"
"210","ASV672","Clinocottus_acuticeps","Clinocottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,0,"species","Clinocottus_acuticeps"
"211","ASV676","Artedius_lateralis","Artedius","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"species","Artedius_lateralis"
"212","ASV679","Leptocottus_armatus","Leptocottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",97.633,0,"species","Leptocottus_armatus"
"213","ASV681","Gadus_chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.408,0,"genus","Gadus"
"214","ASV681","Gadus_macrocephalus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.408,0,"genus","Gadus"
"215","ASV688","Pholis_laeta","Pholis","Pholidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"species","Pholis_laeta"
"216","ASV689","Lycodes_brevipes","Lycodes","Zoarcidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"species","Lycodes_brevipes"
"217","ASV694","Myoxocephalus_jaok","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,0,"genus","Myoxocephalus"
"218","ASV694","Myoxocephalus_polyacanthocephalus","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,0,"genus","Myoxocephalus"
"219","ASV7","Gadus_chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",100,0,"species","Gadus_chalcogrammus"
"220","ASV702","Ammodytes_hexapterus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota",100,0,"species","Ammodytes_hexapterus"
"221","ASV704","Acipenser_fulvescens","Acipenser","Acipenseridae","Acipenseriformes","Actinopteri","Chordata","Eukaryota",99.444,0,"species","Acipenser_fulvescens"
"222","ASV715","Gadus_chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.412,0,"species","Gadus_chalcogrammus"
"223","ASV719","Anoplarchus_purpurescens","Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",97.633,0,"species","Anoplarchus_purpurescens"
"224","ASV722","Hexagrammos_lagocephalus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,0,"genus","Hexagrammos"
"225","ASV722","Hexagrammos_octogrammus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,0,"genus","Hexagrammos"
"226","ASV722","Hexagrammos_stelleri","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,0,"genus","Hexagrammos"
"227","ASV724","Ammodytes_personatus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota",97.041,0,"species","Ammodytes_personatus"
"228","ASV73","Glyptocephalus_zachirus","Glyptocephalus","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",100,0,"species","Glyptocephalus_zachirus"
"229","ASV74","Lumpenella_longirostris","Lumpenella","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"species","Lumpenella_longirostris"
"230","ASV75","Sebastolobus_alascanus","Sebastolobus","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"genus","Sebastolobus"
"231","ASV75","Sebastolobus_altivelis","Sebastolobus","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"genus","Sebastolobus"
"232","ASV753","Oncorhynchus_gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",97.647,0,"species","Oncorhynchus_gorbuscha"
"233","ASV76","Oncorhynchus_keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,0,"genus","Oncorhynchus"
"234","ASV76","Oncorhynchus_nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,0,"genus","Oncorhynchus"
"235","ASV79","Gasterosteus_aculeatus","Gasterosteus","Gasterosteidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"species","Gasterosteus_aculeatus"
"236","ASV8","Oncorhynchus_gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,0,"genus","Oncorhynchus"
"237","ASV8","Oncorhynchus_nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.408,0.00400000000000489,"genus","Oncorhynchus"
"238","ASV81","Hemilepidotus_jordani","Hemilepidotus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"species","Hemilepidotus_jordani"
"239","ASV82","Hexagrammos_lagocephalus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"genus","Hexagrammos"
"240","ASV82","Hexagrammos_octogrammus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"genus","Hexagrammos"
"241","ASV82","Hexagrammos_stelleri","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"genus","Hexagrammos"
"242","ASV86","Gadus_chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",97.647,0,"species","Gadus_chalcogrammus"
"243","ASV87","Pholis_laeta","Pholis","Pholidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"species","Pholis_laeta"
"244","ASV88","Citharichthys_stigmaeus","Citharichthys","Cyclopsettidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",100,0,"species","Citharichthys_stigmaeus"
"245","ASV89","Sebastes_borealis","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"246","ASV89","Sebastes_saxicola","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"247","ASV9","Hippoglossoides_elassodon","Hippoglossoides","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",100,0,"species","Hippoglossoides_elassodon"
"248","ASV97","Lepidopsetta_bilineata","Lepidopsetta","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.408,0,"genus","Lepidopsetta"
"249","ASV97","Lepidopsetta_polyxystra","Lepidopsetta","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.408,0,"genus","Lepidopsetta"
